"estado"	"data"	"populacaoTCU2019"	"casosAcumulado"	"obitosAcumulado"
"DF"	2020-04-06	3015268	473	10
"DF"	2020-04-07	3015268	492	12
"DF"	2020-04-08	3015268	509	12
"DF"	2020-04-09	3015268	527	13
"DF"	2020-04-10	3015268	555	14
"DF"	2020-04-11	3015268	579	14
"DF"	2020-04-12	3015268	614	14
"DF"	2020-04-13	3015268	638	15
"DF"	2020-04-14	3015268	651	17
"DF"	2020-04-15	3015268	682	17
"DF"	2020-04-16	3015268	716	20
"DF"	2020-04-17	3015268	746	20
"DF"	2020-04-18	3015268	762	24
"DF"	2020-04-19	3015268	827	24
"DF"	2020-04-20	3015268	872	24
"DF"	2020-04-21	3015268	881	24
"DF"	2020-04-22	3015268	946	25
"DF"	2020-04-23	3015268	963	25
"DF"	2020-04-24	3015268	989	26
"DF"	2020-04-25	3015268	1013	26
"DF"	2020-04-26	3015268	1066	27
"DF"	2020-04-27	3015268	1146	27
"DF"	2020-04-28	3015268	1213	28
"DF"	2020-04-29	3015268	1275	28
"DF"	2020-04-30	3015268	1356	30
"DF"	2020-05-01	3015268	1466	30
"DF"	2020-05-02	3015268	1566	31
"DF"	2020-05-03	3015268	1649	33
"DF"	2020-05-04	3015268	1768	33
"DF"	2020-05-05	3015268	1818	33
"DF"	2020-05-06	3015268	1906	34
"DF"	2020-05-07	3015268	2258	35
"DF"	2020-05-08	3015268	2442	37
"DF"	2020-05-09	3015268	2576	39
"DF"	2020-05-10	3015268	2682	42
"DF"	2020-05-11	3015268	2783	44
"DF"	2020-05-12	3015268	2979	46
"DF"	2020-05-13	3015268	3192	48
"DF"	2020-05-14	3015268	3416	51
"DF"	2020-05-15	3015268	3787	55
"DF"	2020-05-16	3015268	4140	56
"DF"	2020-05-17	3015268	4368	59
"DF"	2020-05-18	3015268	4619	66
"DF"	2020-05-19	3015268	4853	72
"DF"	2020-05-20	3015268	5161	77
"DF"	2020-05-21	3015268	5542	84
"DF"	2020-05-22	3015268	5948	90
"DF"	2020-05-23	3015268	6251	95
"DF"	2020-05-24	3015268	6638	104
"DF"	2020-05-25	3015268	6930	114
"DF"	2020-05-26	3015268	7210	124
"DF"	2020-05-27	3015268	7761	133
"DF"	2020-05-28	3015268	8300	142
"DF"	2020-05-29	3015268	8722	154
"DF"	2020-05-30	3015268	9474	162
"DF"	2020-05-31	3015268	9780	170
"DF"	2020-06-01	3015268	10510	171
"DF"	2020-06-02	3015268	11256	177
"DF"	2020-06-03	3015268	12020	191
"DF"	2020-06-04	3015268	12923	196
"DF"	2020-06-05	3015268	14208	202
"DF"	2020-06-06	3015268	15850	208
"DF"	2020-06-07	3015268	16623	214
"DF"	2020-06-08	3015268	16629	214
"DF"	2020-06-09	3015268	18090	236
"DF"	2020-06-10	3015268	19433	256
"DF"	2020-06-11	3015268	20507	274
"DF"	2020-06-12	3015268	21396	282
"DF"	2020-06-13	3015268	21959	293
"DF"	2020-06-14	3015268	22871	304
"DF"	2020-06-15	3015268	23684	319
"DF"	2020-06-16	3015268	25380	348
"DF"	2020-06-17	3015268	27140	365
"DF"	2020-06-18	3015268	28521	379
"DF"	2020-06-19	3015268	30902	396
"DF"	2020-06-20	3015268	32238	404
"DF"	2020-06-21	3015268	33227	423
"DF"	2020-06-22	3015268	34148	449
"DF"	2020-06-23	3015268	35368	475
"DF"	2020-06-24	3015268	37254	495
"DF"	2020-06-25	3015268	38871	509
"DF"	2020-06-26	3015268	41326	532
"DF"	2020-06-27	3015268	42766	537
"DF"	2020-06-28	3015268	44905	548
"DF"	2020-06-29	3015268	47071	559
"DF"	2020-06-30	3015268	49218	587
"DF"	2020-07-01	3015268	50676	620
"DF"	2020-07-02	3015268	52281	631
"DF"	2020-07-03	3015268	53996	643
"DF"	2020-07-04	3015268	55760	671
"DF"	2020-07-05	3015268	57854	699
"DF"	2020-07-06	3015268	60383	726
"DF"	2020-07-07	3015268	62694	767
"DF"	2020-07-08	3015268	64314	801
"DF"	2020-07-09	3015268	65677	823
"DF"	2020-07-10	3015268	67297	856
